text,intent
"i should get my tires checked, schedule that",schedule_maintenance
how do they say hello in brazil,translate
tell me how to jump start a battery,jump_start
does arbys in lakewood take reservations,accept_reservations
did i schedule any meetings for today,meeting_schedule
play that song called bring the noise,play_music
tell me the process of applying for a apollo card,new_card
how can i protect my credit rating,improve_credit_score
how long do noodles need to cook,cook_time
how long ago was my car last in the shop,last_maintenance
how many minutes do i cook baked ziti,cook_time
i was at albertsons trying to buy milk when my card wasn't accepted,card_declined
what time is it exactly,time
why am i locked out of my bank account,account_blocked
i'm traveling to belgium soon and want to inform my bank,travel_notification
text sal and tell them hi,text
add god's plan by drake to my playlist,update_playlist
switch to the next song on this playlist please,next_song
can you walk me through setting up direct deposits to my bank of internet savings account,direct_deposit
which song is playing,what_song
give me my location on the map,current_location
give me the specifics on my federal taxes,taxes
do you know what my health benefits are,insurance
"in nashville, i need a rental car booked",car_rental
tell me a fun fact about mt everest,fun_fact
when don't i have to work next,next_holiday
"i don't believe that is possible, it is false",no
is it possible to have a higher limit on my visa,credit_limit_change
what is 22 meters in inches,measurement_conversion
what gas does the car use,gas_type
do you have instructions on jump starting a chevy,jump_start
are there any travel alerts for ukraine,travel_alert
i want to reset your settings to the original,reset_settings
do you have a preference regarding what i should call you,what_is_your_name
i need someone to look at my car because my check engine light is on,schedule_maintenance
god's plan will be added to my new playlist,update_playlist
put $40 from account a to b,transfer
do i have any vacation time left,pto_balance
use my checkings account to pay the electric bill,pay_bill
spell the word restaurant for me,spelling
whats the expiration date on my credit card,expiration_date
have i been spending a lot on shoes lately,spending_history
spin a coin,flip_coin
i won't require my reservation anymore,cancel_reservation
i accidentally put my credit card in the shredder,damaged_card
what do people call you,what_is_your_name
i would like you to stop what you were doing,cancel
how come a hold was placed on my 401k account,account_blocked
are there any new travel warnings for the us,travel_alert
how many calories does a kitkat have,calories
can you tell me when my tires should get changed,tire_change
how was this ai created,who_made_you
"buy a flight from santa fe to jacksonville on new year's eve that returns on the fourth, please",book_flight
in what timezone is nigeria,timezone
"i will be in aiken on may 12 to may 16, i need to rent a car",car_rental
tell me the gasoline type for this car,gas_type
can you find me a recipe for sugar cookies,recipe
can you tell me what the next holiday is,next_holiday
what's a simple chinese recipe for dinner,meal_suggestion
order status,order_status
set a reminder to feed the dogs,reminder_update
please schedule an appointment for my oil to get changed,schedule_maintenance
report to the company that i damaged my card,damaged_card
what's the meaning of a fortnight,definition
when's my visa card expiring,expiration_date
please reserve a table for two at rouge for 7:00 pm,restaurant_reservation
when was my most recent transaction,transactions
how long does it take to cook a pork chop,cook_time
what is my routing number,routing
i need the soonest appointment for an oil change,schedule_maintenance
take my shopping list and order all,order
please help me find my cellphone,find_phone
what way can i change oil at home,oil_change_how
what is my hourly rate,income
what did i list in my reminders,reminder
im at lax and my bags aren't,lost_luggage
what's the sum of all i owe on bills this month,bill_balance
"that's all, bye",goodbye
can i increase the credit limit for my navy federal card,credit_limit_change
how long will i wait for a table at red lobster,how_busy
i need you to please repeat that,repeat
can you order more printer paper,order
switch the language setting over to german,change_language
how many vacation days have i used up,pto_used
how much air is in my tires,tire_pressure
please set to female voice,change_accent
indicate something funny on the topic of food,tell_joke
are tomatoes on my shopping list,shopping_list
did the application i put in for a mastercard go through yet,application_status
i am going to germany soon do i need a visa,international_visa
tell me the apr on my mastercard,apr
what's the latest joke you've heard,tell_joke
how long can i expect to wait for a restaurant table,how_busy
does china have any travel alerts i should be aware of,travel_alert
will i need immunization for a trip to turkey,vaccines
i need to know what i have spent on food recently,spending_history
can you tell me if my last amazon order is coming today,order_status
what is the time right now in the hst timezone,time
say a fun fact about mt everest,fun_fact
can you update me with the status of flight dl123,flight_status
whats 5 feet in inches,measurement_conversion
hello siri,greeting
suggest a meal from korea to me,meal_suggestion
did i spend a lot on shoes recently,spending_history
i need to know how much i make at my job,income
help me move my money please,transfer
i need to know what restaurants are near me,restaurant_suggestion
"tell me what things i need to accomplish per my to do list, please",todo_list
say it again please,repeat
what duration of time should i wait before i change my oil,oil_change_when
transfer my cash reward balance to my bank,redeem_rewards
what makes life have any meaning,meaning_of_life
will you please confirm the month that my card expires,expiration_date
add this song to my slow jams playlist,update_playlist
"on my list of things to do, add cleaning",todo_list_update
what are some ways to jump start a car,jump_start
to vacation to tel aviv do i need a travel visa,international_visa
when do i take my car in for a tire change,tire_change
tell me when my bill will be due,bill_due
tell me my health plan,insurance
i want to thank you for helping,thank_you
what is the maximum dollars i can get for 6 yens,exchange_rate
i want to reserve a table at 8 at long john silver's under the name freddie,restaurant_reservation
can you tell me the amount of gas i have remaining,gas
i require another filter so can you order me another one,order
define ataraxy,definition
help me and let me know when i should replace my tires next if i last replaced them on june 2,tire_change
what is my next payday,payday
mark down cleaning the bathroom on my list of things to do,todo_list_update
"ai, what's your name",what_is_your_name
please let my mom and dad know my location,share_location
i'm calling you rupert from now on,change_ai_name
do they use special outlets in australia,plug_type
what is the wait time at this restaurant,how_busy
confirm that buy a light bulb is on my list of reminders,reminder
dont forget to set a reminder to pay the bills,reminder_update
see if my form submission for an american express card has been seen,application_status
is it possible to get more checkbooks for my wells fargo checkings,order_checks
you saved my name how,user_name
when did my car get serviced last,last_maintenance
how much money do i have in my account,balance
tell me what is on my reminder list,reminder
i need to change my insurance to a plan with a lower deductible,insurance_change
how long will i stand in line at carl jr's,how_busy
when is the next day off,next_holiday
not true,no
find my cellphone,find_phone
thank you for the information,thank_you
what's the traffic like on the way to the water slides,traffic
please go back to to factory settings now,reset_settings
tell me the credit limit on my mastercard,credit_limit
"can you help me book a bmw suv for march 2 to 6th, dallas texas",car_rental
my battery is dead so how can i get it going again,jump_start
i must set a timer,timer
what is 8 factorial,calculator
make sure april 1 is clear on my calendar,calendar_update
your answer was good,thank_you
is that restaurant crowded during dinner,how_busy
do i need vaccinations to travel there,vaccines
how long should i wait to get my new card when my old one was stolen,replacement_card_duration
play the next song on this list,next_song
what's the due date for my american express payment,bill_due
what is my salary,income
what transactions did i make yesterday at the flea market,transactions
how long will it take to get from galleria mall to state capitol,distance
you were so kind to do that,thank_you
please read all the items on my reminder list,reminder
has my day off request been approved or denied yet,pto_request_status
i want my bank account frozen,freeze_account
do you know whether you are a human or whether you're a computer,are_you_a_bot
please cancel the input,cancel
i do need to get some more checkbooks mailed to me,order_checks
set me up with an uber,uber
please tell me all the items on my to do list right now,todo_list
i want you to remind me of something,reminder_update
what's the ac set to,smart_home
can you tell me how i would normally say thank you as a french person,translate
i want to know if there are meeting rooms available between 9:00 am and 11:00 am,schedule_meeting
can you tell bob and alice where i am,share_location
advance to the next song,next_song
please turn my fan on,smart_home
"if you can do accents, i want to hear you talk like david bowie",change_accent
show me the date,date
please set the temperature to 70,smart_home
can you help me deal with this fraudulent transaction from verizon on my account,report_fraud
i need to know when i last took my car in for a check up,last_maintenance
help me find my phone,find_phone
how often should you get an oil change,oil_change_when
i want you to flip a fair sided coin,flip_coin
tell how many a's are in the word happiness,spelling
what's the way to cash in my rewards for my citibank card,redeem_rewards
reno's timezone is what,timezone
whats the next day that i am off,next_holiday
what have i spent lately in child care,spending_history
how many points do i need before i can redeem them,redeem_rewards
can i refer to you as liz,change_ai_name
bonjour,greeting
please tell me what shots i am required to get to travel to india,vaccines
suggest a meal from thailand to me,meal_suggestion
my card was damaged by my cat; can i report that,damaged_card
please help me set up direct deposit,direct_deposit
what's the credit limit on my account,credit_limit
should i buy a plug converter if i am traveling to egypt,plug_type
tell me my bank routing number,routing
"i need to take some time off, can i have the next week off",pto_request
share my gps location with steve,share_location
i can't change my oil and don't know what kind i need,oil_change_how
i wanna change my pin number for my credit acount,pin_change
tell me what you do in your free time,what_are_your_hobbies
take $20000 from savings and put it in checking,transfer
how many times does 8 go into 2000,calculator
tell me my current credit rating,credit_score
what is 750 divided by 5,calculator
can you put detergent on my shopping list cause i'm all out,shopping_list_update
what is the way to say thank you in spanish,translate
help me figure out the meaning of life,meaning_of_life
i need a quick recipe for spiral ham,recipe
send a text and tell chris i’m not working today,text
what do you do to occupy your free time,what_are_your_hobbies
why don't i have access to my bank account,account_blocked
my card has purchases i don't recognize,report_fraud
is it going to be sunny today,weather
what kind of entertainment is available in chicago,travel_suggestion
how is my credit score rated,credit_score
"i can't remember when my car last went to the shop, can you find out for me",last_maintenance
text my doctor and tell him it happened again,text
what is the earliest date i can get my new card,replacement_card_duration
can you cancelt the reservation i have for dinner,cancel_reservation
i got to vegas airport but my bags didn't,lost_luggage
set an alarm for my meeting and another for my phone call,alarm
10 minute timer,timer
when will my american express credit card expire,expiration_date
put a hault on my savings account,freeze_account
any news for me regarding my day off request,pto_request_status
does wendy's have good reviews,restaurant_reviews
what's the procedure to deal with lost luggage,lost_luggage
please do a stop on my bank account,freeze_account
give a text to my cousin linda that says happy birthday,text
tell me all about the creatures you own,do_you_have_pets
does chic-fil-a have good reviews,restaurant_reviews
are there any ubers available that fit 5 people we are going to wendys,uber
do they take reservations at arby's,accept_reservations
tell me about something some trivia,fun_fact
tell me the timezone that spain is in,timezone
i would like to know all of the covered benefits that are given by my health care plan,insurance
how many days have i taken off this year,pto_used
can you end the task,cancel
i want you to roll a dice,roll_dice
please tell me everything on my list of reminders,reminder
has the leftover hamburger from last saturday gone bad,food_last
when can i expect my new card,replacement_card_duration
name some tourist things to do in seattle,travel_suggestion
are there any transaction fees associated with my amex card if i am in france,international_fees
i damaged the card; can you replace the card,damaged_card
set volume higher,change_volume
do you know when my next electric bill is due,bill_due
please change the language that you are responding in,change_language
can you find me a hotel in columbus with good reviews,book_hotel
can you tell me the name of the insurance plan i'm a member of,insurance
do you remember when i last changed my oil,last_maintenance
please slow down how you're speaking,change_speed
tell me my car's tires' air pressure,tire_pressure
tell me what my tire pressure is,tire_pressure
can you give me an overview of what march 23 will look like for me,calendar
how does one jump a car,jump_start
do you happen to be employed by me,who_do_you_work_for
i would like to get an uber to the movies,uber
tell me my next paycheck,payday
remove all items from todo list,todo_list_update
what's your design company,who_made_you
tell me how much my cable bill is,bill_balance
can you help me locate lost luggage,lost_luggage
"switch the language for your responses, please",change_language
what is the quantity of dollars i receive for trading 6 yens,exchange_rate
track my package please,order_status
suggest an italian meal to me,meal_suggestion
my american express card needs to be reported as stolen,report_lost_card
please cancel the reservation at zephers for joe and myself right now,cancel_reservation
please tell me the last time i took my car to the shop,last_maintenance
give me the plug type for the country,plug_type
what ingredients are needed for shrimp cocktail,ingredients_list
costa mesa current weather,weather
what plug type is used in spain,plug_type
do i have enough funds in my card,card_declined
jump to the next song on this playlist,next_song
can i have my credit limit changed,credit_limit_change
show me my calendar for next sunday,calendar
"can you order me more checks, please",order_checks
"on my to do list, add exercising",todo_list_update
put cleaning on my to do list,todo_list_update
how can i have my paycheck directly deposited in my account,direct_deposit
i need to know what kind of gas to put in this car,gas_type
why would the bank have frozen my account,account_blocked
how long will i have to wait if i want to eat at panera,how_busy
i'm out of detergent so will you order me some more,order
that will be true,yes
find repair shop that will diagnosis dead car battery,jump_start
help me get access to my recent transaction history,transactions
let's send some money to another account,transfer
is there a way i can change the name you use to address me,change_user_name
what kind of reviews does wendy's have,restaurant_reviews
what is the update on my vacation request,pto_request_status
remind me of the date of my last paycheck,payday
call me carrie,change_user_name
show me the transaction on the food,transactions
tell me what the date is today,date
not a clue,maybe
how soon is my next day off,next_holiday
stop payments from my bank,freeze_account
how much longer till the next day off,next_holiday
look up the ratings for olive garden,restaurant_reviews
i need to sub sugar for salt,ingredient_substitution
tell me the steps to getting my credit score,credit_score
does ihop have good reviews,restaurant_reviews
i need you to let mr miyagi and daniel know where i am,share_location
show me transactions related to travel,transactions
i'm wondering what health plan i'm on,insurance
i need to know what the minimum payment is on my electric bill,min_payment
what kind of gas does my car use,gas_type
time zone in france,timezone
i wanna know five dollars in yen and rubles,exchange_rate
please give me a suggestion for what to make for dinner,meal_suggestion
please share today's date,date
i need to know how much tax i pay from my earnings,taxes
what's the shelf life of guacamole in the fridge,food_last
how many calories are in a honey bun,calories
can you let me know what my credit limit is for my visa card,credit_limit
will they take reservations at torris,accept_reservations
is it possible to increase the credit limit for my discover card,credit_limit_change
how do i see my credit score,credit_score
what is the traffic nearest lexington,traffic
please give me my gps coordinates,current_location
do i still owe any bills,bill_balance
are reservations taken at redrobin,accept_reservations
tell me the song that's playing right now,what_song
where was the last place i had my phone,find_phone
i cannot remember what my pin is for my bank of america checking account,pin_change
do people call you by a certain name what is it,what_is_your_name
i gotta change your name to remy,change_ai_name
would you please reboot yourself to factory settings,reset_settings
"please find a columbus, ohio hotel with good reviews",book_hotel
unsync my phone now please,sync_device
get me a flight for tuesday on spiritcom to las vegas from chicago,book_flight
how can i rollover my 401k at my new job,rollover_401k
i would i say subway if i were english,translate
what were my purchases on visa card last month,transactions
what kind of hertz outlets do they use in z,plug_type
how can i start my car using a jump start,jump_start
is there a specific way to set up direct deposit,direct_deposit
"can you tell me what's on my calendar for march 05, 2019",calendar
prove that you're a person,are_you_a_bot
lock all the doors,smart_home
where do i find the routing number for chase,routing
"i just placed my order today, what is the status of it",order_status
how do you usually refer to me,user_name
put milk on my shopping list cause i'm out of it,shopping_list_update
can you tell me how to set up a direct deposit,direct_deposit
what kinds of questions can you respond to,what_can_i_ask_you
"how many sick, personal, and vacation days have i billed so far this year",pto_used
when is visa due,bill_due
i would like to know my car's tire pressure please,tire_pressure
i need to know if i must have an international visa to go to france,international_visa
what is the calorie count for one cookie,calories
can you tell me the calories for the cheeseburger,calories
look up easy to follow recipes for beef ribs,recipe
how can my oil be changed in my car,oil_change_how
i need to know my interest rate,interest_rate
how can i let my bank know i'm going to denmark,travel_notification
i would like to know what today's date is,date
"there's a hold on my chase account, but why",account_blocked
is it going to rain today,weather
what is remaining in my bank acccounts,balance
can you give me a spelling for antipathy,spelling
please get off my phone connection,sync_device
volume needs to be at 4,change_volume
what's a big bowl of ice cream contain in calories,calories
i got to schedule some car maintenance,schedule_maintenance
how much longer until i need to get my oil changed,oil_change_when
i did not hear you,repeat
can i get a car to the baseball field for 12,uber
does italy have any travel alerts i should be aware of,travel_alert
how do i cash in my reward for chase,redeem_rewards
my dog ate my credit card and ruined it,damaged_card
what's my visa limit,credit_limit
help needed to jump start my car,jump_start
change your language to spanish please,change_language
nigeria is in which time zone,timezone
what kinds of things are you into,what_are_your_hobbies
make the sound of my speaker greater,change_volume
cya later,goodbye
what kind of plug does my hair dryer use in south korea,plug_type
is the ride short to the airport in la,distance
please add roar by katy perry to my playlist,update_playlist
restore your original settings now,reset_settings
"ai, go ahead and roll the dice",roll_dice
do you enjoy any hobbies,what_are_your_hobbies
tell base camp my gps coordinates,share_location
meeting room availability from 8:00 please,schedule_meeting
shit if i know,maybe
how do i direct deposit my check,direct_deposit
have i been giving lot of money to food to food lately,spending_history
what is the interest rate on my bank of america credit card,interest_rate
do i have to get an international visa before they'll let me in melbourne,international_visa
share some of your hobbies with me,what_are_your_hobbies
how can i adjust the spoken language,change_language
i have to say goodbye,goodbye
i want a coin flip and i'll take tails,flip_coin
dial someone's phone number,make_call
can you tell me what to do as i am in the airport and have been for some time and there is still no sign of my suitcase,lost_luggage
tell me when my meeting is scheduled with roger,meeting_schedule
roll them bones!,roll_dice
what are the reviews like at minnis,restaurant_reviews
what is showing on my calendar for the 17th of march,calendar
"could you freeze my account, please",freeze_account
later gator!,goodbye
is there enough fuel to drive to tampa,gas
are you able to link to my phone,sync_device
please help me book a rental car in appleton,car_rental
i need to know when my next day off is,next_holiday
put in an alarm for 5pm,alarm
do i need a visa to travel to mexico,international_visa
i’ll be leaving now,goodbye
when do you think i should change my oil,oil_change_when
what does my shopping list involve,shopping_list
can you find my iphone,find_phone
i need to report my stolen card,report_lost_card
i'd like for their to be a pto request for me made for the dates june 4th to june 8th,pto_request
what did you just mention,repeat
"from now, your new name will be lord vader",change_ai_name
make the lights dimmer please,smart_home
i wanna know what timezone spain is in,timezone
how do i make my credit score better,improve_credit_score
set up a new text message,text
where can i obtain a w2 form from,w2
i must know my bank of america routing number,routing
help find my phone,find_phone
what does my income amount to,income
find out what wait times are like right now at olive garden,how_busy
can my credit limit be increased to one thousand dollars,credit_limit_change
what are you,are_you_a_bot
how long is the drive from sfo to fisherman's wharf,distance
is it acceptable to swap chicken for pork,ingredient_substitution
how many vacation days do i have left this year,pto_balance
i need a suggestion for a dinner recipe,meal_suggestion
tell me how to jump start my dead battery,jump_start
i gotta know what kinds of pets you have,do_you_have_pets
"connect this song to my playlist ""kids",update_playlist
"i did not quite hear you, can you say it again",repeat
what are some trivia questions about lebron james,fun_fact
turn up your volume,whisper_mode
is there traffic on my way to work today,traffic
would you please inform me about my credit card's apr,apr
book a flight from denver to austin on the 16th and returning on the 20th,book_flight
please remind me later,reminder_update
"i need to book a hotel in ny, queens arrive on 8th and leave on the 13th",book_hotel
i'm in baggage claim at the airport and my luggage didn't make it,lost_luggage
"oh no, report my card, it's stolen",report_lost_card
"no, don't do that",no
my name's bob,change_user_name
switch to whisper mode,whisper_mode
did i get my day off,pto_request_status
when did i take to car to the auto shop,last_maintenance
x is your new nickname,change_ai_name
please cancel my reservation,cancel_reservation
what is the point of life,meaning_of_life
what is my current net salary,income
how do i get a personal w2 form,w2
is the traffic typically bad at noon on the route to the hopsital,traffic
can i see my transactions on the 7th,transactions
"what is the time, please",time
do you know when i can expect my next paycheck,payday
read what i added to the reminder list,reminder
when should my oil be changed,oil_change_when
pay my cable bill from my facebook account,pay_bill
provide me with my credit score,credit_score
what's the mileage on my car,mpg
are you a real life person,are_you_a_bot
how much state taxes do i owe,taxes
is it ok to use brown sugar instead of powdered sugar,ingredient_substitution
heads or tails,flip_coin
how long to replace a credit card,replacement_card_duration
send 400 dollars between city bank and usaa accounts,transfer
can you tell me the mpg of this car,mpg
who formed you,who_made_you
my luggage is missing i was on spirit flight ab123 from chicago,lost_luggage
that's completely false,no
tell me the carry on rules,carry_on
turn the volume up,change_volume
is there traffic to work,traffic
how busy is imanas tei at 7 dinner,how_busy
what does x’s music sound like,play_music
what time do i have to pay z bill,bill_due
i need to do a fair coin flip,flip_coin
can you share my location with mom,share_location
can you help me with the steps to jump start my car,jump_start
how do i change your options so that you speak more slowly,change_speed
i'm afraid there is a false transaction on my account,report_fraud
my new playlist well be having god's plan adding to it,update_playlist
how much total cash do i have in the bank,balance
where do i get my w2 form from,w2
greetings to you,greeting
tell me something funny now,tell_joke
do i need shots to go to thailand,vaccines
please book an uber for chima's,uber
what kind of questions are you good at answering,what_can_i_ask_you
what's the time it takes to make a decent omelette,cook_time
report that the card has been wrecked,damaged_card
i think you are a bot,are_you_a_bot
play heart shaped box,play_music
i must change my pin number for my account,pin_change
is the sushi well-received at yakamoto,restaurant_reviews
i see a purchase on my chase checking that i did not make,report_fraud
what's a fun fact about mythology,fun_fact
what hobbies do you do,what_are_your_hobbies
can you give me a reading of my car's tire pressure please,tire_pressure
i'm going to be in thailand from october 15th until october 23rd,travel_notification
let me know something funny,tell_joke
schedule a meeting with carrie and lisa,schedule_meeting
do you like cats or dogs,do_you_have_pets
are you a real person or an ai,are_you_a_bot
if i need a new card mailed how long will it take,replacement_card_duration
"when referring to you, what name do you want me to use",what_is_your_name
what is the meeting schedule today,meeting_schedule
i need you to play the next song on this playlist,next_song
turn your voice box down,change_volume
please play come as you are by nirvana,play_music
deposit ten bucks from my chase account to my ally account,transfer
i must say no,no
what is my gross income per pay period,income
i need you to disconnect from my phone,sync_device
will i be able to get a seat at 5pm,how_busy
what kind of outlets does havana have,plug_type
does minnies cafe in modesto take reservations,accept_reservations
what do you think is the meaning of life,meaning_of_life
i went to target to buy a mug but my card did not work,card_declined
flip a coin heads or tails,flip_coin
i wanna know a phrase in spanish,translate
what's my savings balance at chase,balance
clear my calendar for this friday,calendar_update
how do i change my current insurance to a new plan with lower co-pay,insurance_change
i want an evaluation of my car's tire pressure,tire_pressure
i need help figuring out where my phone is,find_phone
what's the nutritional info for french fries,nutrition_info
am i your manager,who_do_you_work_for
i want to see my reminder list,reminder
what does alternative mean,definition
are there many international transactions fees for the freedom card,international_fees
i want to know when a bill is due,bill_due
what is intercontinental mean,definition
can you get me a table for 8 at johnnys,restaurant_reservation
i want you to call bella,make_call
can you slow down your speech,change_speed
display the routing number for account huntington,routing
is there a better way to check my visa rewards card balance,rewards_balance
are there alot of cars on the road before the stadium,traffic
can you tell me how old you are,how_old_are_you
am i required to get a vaccine for this trip,vaccines
"one or the other, or both",maybe
has the ice made traffic messy on the way to walmart,traffic
so do you like cats or dogs,do_you_have_pets
what is the caloric value of a cookie,calories
where did you used to live,where_are_you_from
i want you to cancel the current action,cancel
compare fares for al italia from bucharest to tampa returning before thanksgiving,book_flight
roll dice now,roll_dice
any new restaurants near the mall,restaurant_suggestion
speed up your speech,change_speed
how do i get a w2,w2
"my card split in half, how do i report it",damaged_card
can i increase my volume,change_volume
give me the routing number for my paragon account,routing
what is my name saved as,user_name
i'm traveling tony soon and want to inform my bank,travel_notification
this song needs to be added to my reggae playlist,update_playlist
put in a pto request for me i want it for the ninth and the tenth of august,pto_request
cross volunteering off my todo list,todo_list_update
what are some fun things i can partake in in atlanta,travel_suggestion
what is currently on my calendar for friday the 1st,calendar
how much is my income going to be this month,income
i want to put in a request for pto from may 5 to may 12,pto_request
how long can you keep chicken in the freeze before it goes bad,food_last
let's go to default settings,reset_settings
how healthy are potato skins,nutrition_info
who knows,maybe
am i your supervisor,who_do_you_work_for
i would like to try and confirm that i have a reservation at houlihan’s for mike,confirm_reservation
do you know where i left my phone,find_phone
i have no clue,maybe
how many of my sick days have i gone through,pto_used
what is the traffic like at the closest safeway grocery store,traffic
can you help me get a new credit card,new_card
i need to know last months transactions,transactions
i lost my card how do i report it,report_lost_card
what type of plug do i need to bring if i visit japan,plug_type
what can i do to maintain good credit,improve_credit_score
is the dollar strong against the yen today,exchange_rate
when will we have another day off,next_holiday
i want to know if there is any transaction fee using washington federal card when i am in canada,international_fees
apply for a kbc card for me,new_card
tell me the status of my vacation request,pto_request_status
i need to find out how i know my location right now,current_location
what's the traffic like on my way to the terminal,traffic
i need to send a text,text
what is your current income,income
i want to hear from you in german,change_language
when did i last service my car with an oil change,last_maintenance
people call me gary,change_user_name
what is the location of my w2 that is needed for taxes,w2
please tell me all items on my todo list,todo_list
look up the date of my last oil change,last_maintenance
what is my spending limit on my mastercard,credit_limit
tell me how long i ought to spend preparing fajitas,cook_time
what are the reviews like for mission chinese,restaurant_reviews
where can i check my credit rating,credit_score
whats your name,what_is_your_name
how many tablespoons are in three cups,measurement_conversion
what is the projected time frame for the flight to land,flight_status
i want my checking balance at chase,balance
raise the volume to 4 please,change_volume
can you text elizabeth and tell them i forgot to bring drinks,text
how many points are on my gold card,rewards_balance
how much gas is left,gas
where is my order,order_status
what do i do to report a lost card,report_lost_card
can you lock all the doors in the house,smart_home
please abandon the current job,cancel
could you share what my current credit limit is,credit_limit
what does a sausage sandwich have for calories,calories
what kind of gas does this car take,gas_type
how are the burgers at carl jr's,restaurant_reviews
i need to change the language to french,change_language
how much time did i take off so far,pto_used
i lost my phone and need help retrieving it,find_phone
how many days will it take to get a new credit card to replace the one stolen from me,replacement_card_duration
let the rents have my current location,share_location
can you tell me my current bank accounts balance,balance
stop,cancel
how do i get to the museum by bus,directions
"ai, what is my chase routing number",routing
are there any travel alerts for syria,travel_alert
have i earned a lot of points on my capital one card,rewards_balance
can you report credit card fraud for me,report_fraud
what is 22+ 6,calculator
send a text message,text
i need to order new checks,order_checks
is it possible to rent a car from laguardia from tuesday to friday,car_rental
nope,no
why did you decline my card at sfo,card_declined
what are the carry-on restrictions for united,carry_on
i think the charge for uber on my account is fraudulent,report_fraud
"in osaka, do i need a plug converter for my electronics",plug_type
do i need to change my oil,oil_change_when
whats included with my insurance,insurance
what day am i off next,next_holiday
what's the nutritional info for chicken breast,nutrition_info
how do i report fraud on my discover card,report_fraud
what ingredients do i need to make salmon salad,ingredients_list
how does scheduling a meeting work,schedule_meeting
please find the rules for carry on when flying with spirit airlines,carry_on
how much is my mpg,mpg
what are my insurance amenities,insurance
"on my to do list, add dishes",todo_list_update
"from january to august, i will be in uruguay, please let me bank know",travel_notification
what's the interest rate for my checking account,interest_rate
can i initiate a one-time transfer from my savings account to my money market account,transfer
how is it going,greeting
i need to know the status of my alaska air flight,flight_status
"hi, can you tell me the interest on my ira",interest_rate
give me the definition of ajar,definition
does visa charge transaction fees in the uk,international_fees
i need someone to look at my check engine light,schedule_maintenance
help me find things to do in nashville,travel_suggestion
read my entire shopping list to me,shopping_list
will i pay extra if i use my card in juarez,international_fees
new playlist that i will add god's plan to,update_playlist
look up the amount of vacation days i have used please,pto_used
tell me what is on the list of things to do,todo_list
i'd like to know how old you are,how_old_are_you
i need to jump start my car what do i do,jump_start
tell me about my american express application; did it go through,application_status
how much longer until i have to change my tires,tire_change
what is my citigroup card's rewards balance,rewards_balance
can you put on music by beach house,play_music
do i have many meetings today between 2 and 4,meeting_schedule
tell me five dollars in yen and rubles,exchange_rate
my card didn't go through when i was buying a case of water at walmart,card_declined
i need a stop placed on my bank account please,freeze_account
how many more days before my credit card expires,expiration_date
what do i need to make a cajun chili,ingredients_list
how empty is my gas tank,gas
when will my package arrive,order_status
can you play music by the rolling stones,play_music
what are the shots i need in order to travel to mexico,vaccines
what's on my reminder list today,reminder
what's my air pressure right now,tire_pressure
how many mpg does this get on the highway,mpg
i need you to push my location to cory,share_location
reserve a table for 4 at red lobster under the name dave at 7:30pm,restaurant_reservation
could you direct me to any good places in kentucky that serve sushi,restaurant_suggestion
please cancel the table i had reserved for tonight,cancel_reservation
phone lobby,make_call
how many vacation days do i still get,pto_balance
how do they say goodbye in hawaii,translate
alert my bank and let them know that i'm travelling to brussels,travel_notification
can you tell me about my credit rating,credit_score
do i have enough pto to take time off,pto_balance
what's the procedure to apply for a new credit card,new_card
is studying for the chem exam on my todo list,todo_list
can you tell me how to spell manipulation,spelling
i want seventy bucks transferred from b of a to chase,transfer
what do i pay in taxes,taxes
i'd like to redeem my credit card points,redeem_rewards
ribs can stay in the fridge for how long before they turn,food_last
what is my current balance on my home equity line of credit,balance
whats the calorie content of oatmeal,calories
"when you were a child, where did you live",where_are_you_from
please locate my phone,find_phone
"how do they say ""i love you"" in japanese",translate
i wanna know the limit on my credit card,credit_limit
what do i do to change my credit limit,credit_limit_change
do cheetos have a lot of calories,calories
thank you for your time,thank_you
what is the quickest way to get a new card,replacement_card_duration
what name should i use to call for you,what_is_your_name
i can't use my damaged card,damaged_card
exchange rate between mexico and us,exchange_rate
what are the main attractions in gatlinburg,travel_suggestion
are there any international transaction fees associated with my visa card,international_fees
i wanna learn a phrase in russian,translate
"i need to report my card as stolen, who do i tell",report_lost_card
make me a reservation for 5 at coral for 10 pm immediately,restaurant_reservation
check on the status of my vacation request please,pto_request_status
"is there anyway, i can report my card being stolen",report_lost_card
what's my insurance benefits like,insurance
would you add bananas to my shopping list as i am out,shopping_list_update
you wrote what for my name,user_name
am i talking to an actual person,are_you_a_bot
please unsync my phone,sync_device
how can i travel by bus to the grand canyon,directions
get my credit score,credit_score
"let me hear all of the items on my to do list, please",todo_list
how many centimeters are in an inch,measurement_conversion
please unreserve that table,cancel_reservation
are any meetings scheduled for today,meeting_schedule
can you tell me the definition of sucrose,definition
tell me how to jump start my own car battery,jump_start
can you instruct me on how to rollover my 401k,rollover_401k
research the meaning of life,meaning_of_life
remind me to call bob,reminder_update
please create an alarm for 5:45 am and an alarm for 6:15 am,alarm
tell my bank that i'm going to france,travel_notification
how many miles does my car get per gallon,mpg
remember to put down that i have an appointment for tomorrow on my calendar,calendar_update
what is my apr,apr
how do you spell hotdog,spelling
let me know what my interest rate is,interest_rate
can you please obtain an oil change appointment for me,schedule_maintenance
does home have a starbucks nearby,directions
how long should i boil noodles for,cook_time
