text,intent
define ataraxy,definition
can you look who is at the door,smart_home
are you ai,are_you_a_bot
add what's playing on my favorite playlist,update_playlist
can i use something else if i don't have eggs,ingredient_substitution
count how many sick days i've used,pto_used
i wanna know my current location,current_location
how long is the restaurant line before we go,how_busy
does life have a meaning,meaning_of_life
can you show me where i am on a map,current_location
can you please help me locate my luggage,lost_luggage
"i have no more checks, how can i order more",order_checks
"can you please flip a coin, i call tails",flip_coin
should i purchase a new plug converter when in france,plug_type
please play the new lady gaga song,play_music
stop syncing with this phone,sync_device
i need anyone who can help me pay my electric bill,pay_bill
please give me my last ten debit card transactions in the month of december,transactions
i'm i okayed for vacation time,pto_request_status
how do you do a jump start,jump_start
let's do a personal pto request for the dates may 12th to may 15th,pto_request
tell me what type of fuel my car uses,gas_type
how much petrol do i have,gas
my phone needs to be unsynced now,sync_device
can you help me find my package,order_status
do you know if benihana does reservations,accept_reservations
make sure my to do list is completely clear please,todo_list_update
lets flip for it,flip_coin
don't continue with what you're doing,cancel
how long does it take to get to applebees in new york,distance
can you change the date of the doctor's appointment event in my calendar from april 1 to april 3rd,calendar_update
i need an uber pool from home in the morning at seven to the capitol building,uber
what is my checking account balance at chase,balance
when do i have some time off next,next_holiday
are you a live being,are_you_a_bot
tell me your name,what_is_your_name
look up the expiration date for my barclay's card,expiration_date
how many lira can i get for 250 dollars,exchange_rate
what's on the calendar for march 4th,calendar
i want to apply for a discover card,new_card
is regular gas ok or does this car need something else,gas_type
can you tell me the meaning of life,meaning_of_life
is traffic bad on the way to chicago,traffic
call an uber that fits 5 people that are on their way to wendys,uber
will you order more checkbooks for my silvergate account,order_checks
tell my bank i need new checks,order_checks
will checking your credit lower my score,improve_credit_score
i think it could be either one,maybe
how much of my time off have i used,pto_used
call me by my name,user_name
can you put mopping on my to do list,todo_list_update
what is 56 dollars in yen,exchange_rate
will it be okay for me to eat my leftover turkey from monday that's been in my fridge,food_last
please let me know when i need to renew my credit card,expiration_date
share my meeting schedule with me,meeting_schedule
my list for shopping has what on it,shopping_list
i want you to call me something else,change_user_name
refrain from talking,cancel
tell me the current apr on my visa card from bbt,apr
when's the next time my job'll give me a day to myself,next_holiday
not a clue,maybe
i'd like to use another name for you,change_ai_name
"i want to go out to eat but have no idea where to go, do you know of any places",restaurant_suggestion
"i would like an uber going to the train station, please",uber
whats the next day that i am off,next_holiday
is it possible to cancel the reservation at outback for the johnsons,cancel_reservation
my reservation is no longer needed,cancel_reservation
proper to substitute cumin for tumeric,ingredient_substitution
connect with my phone please,sync_device
can you tell me when my tires should get changed,tire_change
throw mopping onto my to do list,todo_list_update
i need the details on my federal taxes,taxes
go ahead and take cleaning the bathroom off my todo list,todo_list_update
what amount of calories are in one muffin,calories
have they approved my vacation request yet,pto_request_status
lower your volume,change_volume
how long does it take to get to outback in atlanta,distance
give me a table for 3 at o'reilly's bar for 7 please,restaurant_reservation
"ai, routing number for my wells fargo checking",routing
can you make reservations at hodak's,accept_reservations
i really wanna know my credit score,credit_score
can you tell me how to apply for a western card,new_card
set a timer for twelve seconds,timer
can i increase the credit limit for my navy federal card,credit_limit_change
end my reservation with carl at umami,cancel_reservation
are there any holiday's comming up,next_holiday
look up zesty in dictionary,definition
please send a text to phil and ask him if he wants to play golf this weekend,text
any news for me regarding my day off request,pto_request_status
call friend,make_call
can i obtain health benefits,insurance
do you know if olive garden does reservations,accept_reservations
please help me with my 401k rollover since i got a new job,rollover_401k
please put cleaning on my list of things to do,todo_list_update
choose heads or tails and tell me what you came up with,flip_coin
"flip that coin please, i choose heads",flip_coin
find me round trip flights out of lax to sfox,book_flight
"my account is blocked, help me figure out why",account_blocked
i want to put you back to original settings,reset_settings
what amount of fuel do i have left,gas
don't you work for your self,who_do_you_work_for
can you update me with the status of flight dl123,flight_status
"if i replaced my tires on labor day, when should i next replace them",tire_change
you are so thoughtful and i appreciate your gesture,thank_you
my luggage has not arrived and i would like help locating it,lost_luggage
can you tell me where i left my phone,find_phone
what percent of gas do i have left,gas
what do people find funny about food,tell_joke
tell me the calorie content of an apple,calories
has my online order shipped yet,order_status
what kind of tax do i pay,taxes
i need to know the carry on policy for american airlines flights,carry_on
are you considered a bot,are_you_a_bot
set default language to english,change_language
i would like to have my card reported as stolen,report_lost_card
what is the last date of service on my car,last_maintenance
when do my tires need changing,tire_change
what's your hobbies,what_are_your_hobbies
can you sign me up for a meeting in the blue room on friday,schedule_meeting
what goes into chicken noodle casserole,ingredients_list
tell me the credit limit on my mastercard,credit_limit
do they take reservations at mcdonalds,accept_reservations
what's your age siri,how_old_are_you
can you suggest a restaurant for me to eat tonight,restaurant_suggestion
i want whisper mode,whisper_mode
when will i get paid next,payday
can you stop speaking,cancel
does the calendar already have easter noted on it,calendar
what's the caloric content of an apple,calories
where do i find the routing number for chase,routing
what's should i call you by,what_is_your_name
when is today's meeting with john,meeting_schedule
i'd like to know how much gas is left,gas
i need to pay the smallest amount on my phone bill,min_payment
how much money do i have in my account,balance
i have to call jane,make_call
i need you to set a time,timer
show my my minimum payment for youtube,min_payment
do you know if cheese cake factory does reservations,accept_reservations
can you tell me what my may 1st will be like according to my calendar,calendar
what things can i do in portland,travel_suggestion
how many chores are on my todo list,todo_list
what date was my car last at the mechanics,last_maintenance
what was that last thing you said,repeat
skip to the next song please,next_song
how bad is the traffic,traffic
can you help me with seattle car rental bookings,car_rental
change the pin on my bank of america account to be 1234,pin_change
i need to buy everything on the shopping list,order
does italy have any travel alerts i should be aware of,travel_alert
since we're out of checks i want help purchasing new ones,order_checks
change to a male voice,change_accent
that is wrong,no
when is my car insurance due,bill_due
"visa card, i want to apply",new_card
please make a pto request from dates september 1 to 15,pto_request
what do i have to do on january 1st,calendar
what kind of gas should go in this car,gas_type
help me roll over my 401k,rollover_401k
how many dollars can i exchange for 25 euros,exchange_rate
my key bank checks have run out,order_checks
what is the calorie count of an apple,calories
i need an alarm set for 6 in the morning,alarm
tell me what my tire pressure is,tire_pressure
notify my bank i'll be in rome from the 1st to the 17th,travel_notification
what is the status of my online order,order_status
is the packaged delivered already,order_status
are there a lot of calories in muffins,calories
whats the cars fuel mileage like,mpg
can you tell me the calories for the cheeseburger,calories
am i able to get an uber to the movies,uber
how do i put in for vacation,pto_request
which restaurants in reno are good for sushi,restaurant_suggestion
can you tell me what i spend on gas for the past two weeks,spending_history
i am not sure how to spell punctuation,spelling
i wish to request a change in insurance plans,insurance_change
it seems someone conducted a fraudulent transaction on my account,report_fraud
what's the apr on my amex card,apr
could you look up the date that my credit card is set to expire,expiration_date
how little can i pay for my water bill,min_payment
say something hilarious,tell_joke
how many miles before i need my tires changed,tire_change
can i switch cream out for milk,ingredient_substitution
what is on my calendar next sunday,calendar
can you tell me the definition of sucrose,definition
how much do i have to pay for my bills this month,bill_balance
do i need a visa to russia,international_visa
how old is al,how_old_are_you
12 feet is equal to how many inches,measurement_conversion
when will my card come,replacement_card_duration
find the best life insurance for me,insurance_change
do you know about carry ons out of tampa with spirit,carry_on
money transfer request,transfer
i need one alarm to go off at 6:30 am and a second alarm set for 8:00 am,alarm
use one of your male voices,change_accent
check my calendar for saturday,calendar
who did the programming on you,who_made_you
i call tails for a coin flip you need to do right now,flip_coin
i want to report fraudulent activity on my card,report_fraud
when can you send me a replacement card,replacement_card_duration
"after another eight days, what day will it be",date
what temperature is the ac set at,smart_home
"i don't have sour cream, can i use yogurt instead",ingredient_substitution
how do i use my credit card points,redeem_rewards
what is the number of points i earned with my mastercard,rewards_balance
show me how do i schedule a meeting,schedule_meeting
tell lydia and laura where i am located,share_location
in which timezone is jamaica,timezone
show me transactions related to travel,transactions
can you schedule a meeting with james at the office,schedule_meeting
i can't locate my phone,find_phone
i lost my luggage,lost_luggage
how long does it take to make lasagna,cook_time
i want your responses to be in french,change_language
do i have enough in my sears account to buy a new dishwasher,balance
change your language,change_language
"i can not use my card, it is damaged",damaged_card
could you tell me where did you originate,where_are_you_from
using this map i'd like to see my exact whereabouts,current_location
find me a good spot for southern comfort food in los angeles,restaurant_suggestion
does cielo take reservations,accept_reservations
i'm looking for a roundtrip flight from fwa to hsv for march first to march fifth,book_flight
"new reminder, please",reminder_update
can you translate i have to go pee into korean for me,translate
could you play the next song on this playlist,next_song
what are the atmospheric conditions in sparks,weather
show me the last month of transactions,transactions
what is the due date for my next oil change,oil_change_when
what's the last transaction i made yesterday,transactions
what is the spending limit i have,credit_limit
i wish to know the balance of my bank of american account,balance
you can unsync from my phone now,sync_device
would you tell me about my income,income
turn tv on please,smart_home
what is my total spent on dining out for the month of january,spending_history
which song is this,what_song
alert me in 20 minutes,timer
i'd really like to set up a direct deposit for my paycheck,direct_deposit
mark down cleaning the bathroom on my list of things to do,todo_list_update
can you list each item on my reminder list,reminder
what is 22 meters in inches,measurement_conversion
help me jump start my car,jump_start
please check the amount of gas i have,gas
i'm traveling to paris soon and want to inform my bank,travel_notification
can you add cherrios to my shopping list,shopping_list_update
go passed the song now,next_song
can you tell me the mane of the song playing,what_song
tell me what this cars highway mpg is,mpg
how much longer until i have to change my tires,tire_change
remind me,reminder_update
"tell me how to change my car's oil, and what type of oil i should buy",oil_change_how
tell me how many days i've taken off at this point,pto_used
is traffic bad on my way to the next mcdonalds,traffic
how many items are on my todo list,todo_list
what kinds of things can you do,what_can_i_ask_you
please call me by this new name,change_user_name
"oh hell no, that'd be terrible!",no
cya later,goodbye
what gasoline do i need to buy,gas_type
where can i get a w2 form,w2
i need a flight booked from dallas to miami on american airlines,book_flight
put carrots on my shopping list,shopping_list_update
"i have had pizza in the fridge since monday, so is it safe to eat",food_last
i must have you repeat that,repeat
when's the electric bill due,bill_due
i think i've been the victim of fraud,report_fraud
"make a reminder, pay taxes on monday",reminder_update
why am i locked out of my bank account,account_blocked
give the boys my location please,share_location
i do not have cookies so will you order me some more,order
am i low on gas,gas
what type of gas am i allowed to put in this car,gas_type
go ahead and skip this song and play the next one,next_song
can i order for more checkbooks for my chase bank account,order_checks
i would like to report my card as stolen,report_lost_card
i need a hotel in new orleans from may 2 - 5 near the french quarter,book_hotel
i need to know the things on my shopping list,shopping_list
tell me when ninety minutes have passed,timer
can i substitute skim milk for whole milk,ingredient_substitution
take frozen food off my shopping list,shopping_list_update
tell me whether i need an international visa to go to mexico,international_visa
what's the name of the song that we are listening to,what_song
translate hello to french,translate
would you tell me the interest rate,interest_rate
"what kinds of oil can i use in my car, and how to i change the oil",oil_change_how
does chic-fil-a have good reviews,restaurant_reviews
is it safe to travel to russia,travel_alert
please change credit,credit_limit_change
"that is not true, it's false",no
please set the temperature to 80,smart_home
i need you to call michael at home,make_call
are things going well for you,greeting
i go by the name jim,change_user_name
please put silverware on my list for shopping,shopping_list_update
switch back to your factory settings,reset_settings
inform my bank i will be travelling to central africa,travel_notification
what are some tips to build my credit score,improve_credit_score
what are the nearest streets to the statue of liberty in new york,directions
delta has too many carry-on restrictions! do you know them,carry_on
can you tell me about the traffic typically at noon on the route the hospital,traffic
can you tell my bank that i'll be travelling internationally soon,travel_notification
what was the date of my last auto appointment,last_maintenance
do a car payment from my savings account,pay_bill
can i complete an application for a new credit card,new_card
make me a reminder about booking it,reminder_update
how much pressure is in my tires,tire_pressure
do i have to get an international visa before they'll let me in melbourne,international_visa
are you a human or an ai,are_you_a_bot
what's my pin for my fidelity account,pin_change
how is my credit score,credit_score
please tell me why did my card not get accepted,card_declined
how do i order new checks,order_checks
please tell me why walgreen's wouldn't take my card,card_declined
whats the pressure like in my tires,tire_pressure
can you confirm my reservation for steve at olive garden,confirm_reservation
do i have anything scheduled on january 1st,calendar
what are some ways to keep my credit score up,improve_credit_score
should i air up the tires,tire_pressure
call justin,make_call
can you put smooth operator by sade on my playlist,update_playlist
i want to set direct deposit,direct_deposit
what is the insurance plan that i'm signed up for,insurance
what exactly is the meaning of life,meaning_of_life
do i need a visa to travel to mexico,international_visa
what’s your favorite funny joke,tell_joke
what are the best ways to build my credit score,improve_credit_score
skip over this song,next_song
i'm afraid this charge on my account is fraud,report_fraud
please cancel your present task,cancel
can i increase the credit limit on my old navy card,credit_limit_change
"an atm ate my card, how do i report it",damaged_card
how long does it take to bake a pork loin,cook_time
"flip a coin, i call tails",flip_coin
what is my current reward point total on my visa card,rewards_balance
do you know why my account appears to be blocked,account_blocked
i am obliged to report my stolen card,report_lost_card
provide the name i should use to refer to you,what_is_your_name
when can i put a pto request in for feb 22 to march 1,pto_request
what shots are required to go out of the country,vaccines
what is on my calander for valentines day,calendar
i'd like to hear about your hobbies,what_are_your_hobbies
are you self employed,who_do_you_work_for
how many miles can i drive on 1 gallon of gas,mpg
i want to know my interest rate,interest_rate
please turn my account to frozen,freeze_account
today's date is what exactly,date
i need you to tell my what my routing number is for my first county account,routing
true,yes
"when asked who you work for, what would you say",who_do_you_work_for
what is a fun fact about mt everest,fun_fact
what is 1 million twelve hundred divided by 400 thousand,calculator
please read my reminders,reminder
when will i recieve another paycheck,payday
i need to know why my card was just declined at walgreen's,card_declined
can i substitute apple juice for wine,ingredient_substitution
is it ok to eat alfredo that's been in the fridge since last sunday,food_last
is there another company you work for,who_do_you_work_for
i need to know how long can i keep pizza in the freezer for before it goes bad,food_last
can you please put toilet paper on the shopping list i'm out of it,shopping_list_update
do i need milk at the store,shopping_list
i lost my chase bank card and want it labeled as lost,report_lost_card
text mom where are you,text
tell me everything on my calendar for may 1,calendar
you work for whom,who_do_you_work_for
how many miles per gallon does this car get in the city,mpg
put the garage lights on,smart_home
how many miles can i drive before i need to change my oil,oil_change_when
"my engine light came on, so i need to get help",schedule_maintenance
i don't know how to answer to that,maybe
please read my todo list,todo_list
what amount of miles are in a hundred kilometers,measurement_conversion
can i substitute lemon juice for lime juice,ingredient_substitution
alert my bank and let them know that i'm travelling to switzerland,travel_notification
let me know when you were born,how_old_are_you
how do you like to spend your free time,what_are_your_hobbies
what subjects do you know something about,what_can_i_ask_you
who do i complain to about my luggage not arriving at the airport,lost_luggage
"i do not think that is true, so i would say it is a false statement",no
don't do this process,cancel
help me out with changing this pin number,pin_change
what's the procedure to get direct deposit for my paycheck,direct_deposit
can you schedule a meeting with steve at the office,schedule_meeting
can you find a keto friendly restaurant,restaurant_suggestion
"could you connect with my phone, please",sync_device
start talking in spanish,change_language
i want an uber,uber
what is 10000 divided by 20,calculator
what is the name that you have for me,user_name
will you buy me underpants,order
i'd like to change my pin number for my savings account,pin_change
play the next song,next_song
i need to inform the bank i am going out of country,travel_notification
roll a die with 6 sides,roll_dice
how long will it take to get a new card,replacement_card_duration
"the bill's minimum payment, what is it",min_payment
what's the name of this song,what_song
how do you spell asian,spelling
"what's the date tomorrow, please",date
could you transfer $x from saving to checking,transfer
when can i expect to receive the order,order_status
what are my list of commands,what_can_i_ask_you
"is the meatloaf still good to eat, i've had it in the refrigerator since last monday",food_last
i need to add dusting the bookshelf to my to do list,todo_list_update
what's the funnest thing for a tourist to do in iceland,travel_suggestion
when is my mortgage payment due,bill_due
i need to to the female voice,change_accent
what is my average mpg in this car,mpg
what will be the date in 100 days from now,date
please talk to me in spanish,change_language
let me know who is your boss,who_do_you_work_for
i want to start a new aaa insurance plan,insurance_change
define the meaning of life,meaning_of_life
do i need to pay for delta carry on,carry_on
tell me how many calories in a medium size apple,calories
when should i go in and have my tires changed,tire_change
nope,no
what is the name of the person who created you,who_made_you
take bread off my shopping list and add milk,shopping_list_update
what does it look like my state taxes will add up to,taxes
i'd love to order some more checks for my checking account,order_checks
are my state tax payments too high,taxes
when will my panam flight be arriving,flight_status
"from december 22nd to the 25th, make me a pto request",pto_request
can you find a hearty lasagna recipe,recipe
i need to know what kinds of pets you have,do_you_have_pets
you can just speak to me as jim,change_user_name
will i need a travel visa to go to canary islands,international_visa
"when you go to germany, do you need a special converter for your plugs",plug_type
add grocery shopping to my list of things to do,todo_list_update
please do me a favor and call brother mario,make_call
can applebees take any reservations,accept_reservations
am i eligible for a new credit card application,new_card
do i need a visa to travel to jamaica,international_visa
is the traffic typically bad at noon on the route to the hopsital,traffic
tell me what time it is right now,time
i would like to try and confirm that i have a reservation at macaroni grill for saul,confirm_reservation
music please,play_music
is it possible to only talk in spanish,change_language
what is the next date that i should change my oil at,oil_change_when
do cheetos have a lot of calories,calories
to vacation to tel aviv do i need a travel visa,international_visa
can you get me a table for 4 at red lobster at 8pm,restaurant_reservation
confirm my reservation for red robin at 8,confirm_reservation
thank you for answering that,thank_you
tell me the conversion between tablespoons and cups,measurement_conversion
what should i do when my visa card is stolen,report_lost_card
i need to place an order of checks for my bank of america checking account,order_checks
i need someone to look at my car and tell me why the light is on,schedule_maintenance
i need to know this song's name,what_song
i want you to add staff meeting to my calendar for march 1 at 10:00 am,calendar_update
whisper from now on,whisper_mode
do you have another job,who_do_you_work_for
could you ask the question again,repeat
i need to know what the traffic is like on the way to phoenix,traffic
make sure walnuts is on my shopping list,shopping_list_update
is there someone else you work for,who_do_you_work_for
i can't change my oil and don't know what kind i need,oil_change_how
"what's the current time, please",time
i would like to make a transfer,transfer
i want to make a call to uncle,make_call
can i substitute salt for pepper,ingredient_substitution
what are good restaurants in reno that serve sushi,restaurant_suggestion
how would i walk to the liberty bell from here,directions
pets you have what kind,do_you_have_pets
my credit card was stolen,report_lost_card
roll dice now,roll_dice
how do i cash in my reward for chase,redeem_rewards
i can't hear you,change_volume
"initiate connection with my phone, please",sync_device
what is three quarters of one sixth,calculator
please cancel my reservation for dinner,cancel_reservation
do you know if you are a robot,are_you_a_bot
is it hot outside,weather
got any good dinner ideas,meal_suggestion
text robby hello,text
i want to have a table for 2 at the broadmore around 6,restaurant_reservation
will this car run on the cheaper gas,gas_type
what are ways to utilize my credit card points,redeem_rewards
turns out i made a fraudulent transaction,report_fraud
do you know what timezone italy is in,timezone
i need you to let mr miyagi and daniel know where i am,share_location
are there alot of cars on the road before the stadium,traffic
"i need to report a stolen card, please",report_lost_card
please run a timer for me,timer
can you check if my application for a discovery card has been looked over yet,application_status
what is playing,what_song
set my paycheck up for direct deposit,direct_deposit
how much fuel do i have,gas
how often should you get an oil change,oil_change_when
will the chicken have gone bad if it's been in the fridge since monday,food_last
do you have a birth date,how_old_are_you
please set a timer for,timer
i misplaced my visa and need it marked as lost,report_lost_card
send a message to mom be there soon,text
put smooth operator by sade on my playlist,update_playlist
is my gas tank full,gas
who was your programmer,who_made_you
i need to know what traffic will be like in temp,traffic
how much will i pay the government back in taxes,taxes
put clean refrigerator on my spring cleaning to do list,todo_list_update
i need to know when my mastercard will expire,expiration_date
help me set a reminder to work out,reminder_update
turn the furnace on please,smart_home
i don't know the answer to that,maybe
"see you later, alligator",goodbye
"if i'm using citibank, what is the interest rate",interest_rate
is studying for the chem exam on my todo list,todo_list
"i lost my discover card, i want to report it",report_lost_card
"sorry, can you speak a little faster",change_speed
go ahead and say all of the points on my list of to-do's please,todo_list
i would like to use my credit card points,redeem_rewards
i would like an update on the progress of my credit card application,application_status
close out my account,freeze_account
i need you to text someone for me,text
has my delivery order showed up,order_status
nada,no
what's a fun fact about mythology,fun_fact
the sauce must simmer then go in the oven but for how long,cook_time
how much pto do i have,pto_balance
i want to report fraudulent activity on my amex card,report_fraud
what is the interest rate on my bank of america credit card,interest_rate
so do you like cats or dogs,do_you_have_pets
i need to apply for a new credit card,new_card
who or what association do you work for,who_do_you_work_for
what makes life have any meaning,meaning_of_life
how would i get to city hall via bus,directions
i can't find my phone do you know where it is,find_phone
how much does it cost to get my car filled up,gas
what is now on my reminder list,reminder
can you check how much pto i have already used,pto_used
what stuff do you dump in an omelette,ingredients_list
what is the proper way to convert centimeters into inches,measurement_conversion
get louder,change_volume
what type of fuel does my car use,gas_type
whats the due date for z bill,bill_due
walk me through reward redemption from my barclay's card,redeem_rewards
can you help me report my lost card please,report_lost_card
my card's magnetic strip is not working and i want to notify them,damaged_card
tell me something neat about the ocean floor,fun_fact
let me know the amounts i owe for my utilities and tuition bills,bill_balance
are there any places nearby i can rent a car at,car_rental
do you know the name of your boss,who_do_you_work_for
do i need a new card yet,expiration_date
remove my date with liz from my calendar on april 1st,calendar_update
what type of gas does the car use,gas_type
what are the things you can help me with,what_can_i_ask_you
how long will it take to get seated at needham's,how_busy
set an alarm for 9pm please,alarm
when did i take my car to the mechanic,last_maintenance
are you a machine,are_you_a_bot
please put taco night on the house calendar date of january 6,calendar_update
tell me how many teaspoons are in two cups,measurement_conversion
what would tomorrow's date be,date
how do i get direct deposit set up,direct_deposit
go back to your original settings,reset_settings
when was the last date that i was paid,payday
send a text for me,text
my card is lost please report it,report_lost_card
which company is responsible for your design,who_made_you
who can i turn to if i lost my luggage,lost_luggage
what name do you call me,user_name
i need an uber to the movies,uber
i'd like to find ways to improve my credit score,improve_credit_score
when are my tires next due for a change,tire_change
report my card as lost,report_lost_card
can you explain why my card was declined,card_declined
at what time is laundry on my to do list,todo_list
i want to rent a car in boise from april 12-15,car_rental
how much do i owe for my gas and phone bills,bill_balance
can you give me an overview of what march 23 will look like for me,calendar
how much do i have to pay back for my taxes,taxes
do i have any meetings with ben today,meeting_schedule
i would like to check my reservation for jean at taco house,confirm_reservation
how bad is the traffic waiting for the staten island ferry at 8 am,traffic
please tell me does zeus do reservations,accept_reservations
read off to me the last five transactions i've made,transactions
please add lunch and catch up with lisa on friday to my calendar,calendar_update
can you tell me today's rate for cad to usd,exchange_rate
suggest a meal from burma to me,meal_suggestion
what town were you born in,where_are_you_from
"when referring to you, what name do you want me to use",what_is_your_name
leave the date of june 4 open on my calendar,calendar_update
go ahead and change the pin on my bank of america account to be 1234,pin_change
make up a new alarm,alarm
what is the meaning of supercede,definition
is it likely my credit card application has processed yet,application_status
is there any good place for mexican food in hawaii,restaurant_suggestion
does my bank of america card have international transaction fees,international_fees
please only use a whisper when speaking,whisper_mode
transfer $10 from checking to savings,transfer
what items do i need to do,todo_list
what do people say life means or the meaning is,meaning_of_life
does applebees have alright reviews,restaurant_reviews
does pizzeria delfina in san francisco take reservations,accept_reservations
how much did i spend the past 3 days,spending_history
remind me in (x) hours,timer
what is my health plan,insurance
can i redeem my credit card points for anything,redeem_rewards
is it correct to say you work for me,who_do_you_work_for
look up the date of my car's most recent visit to the shop,last_maintenance
are my tires fully inflated,tire_pressure
set an alarm for 5 pm,alarm
can you send me a new credit card please mine is getting old and unusable,new_card
how many carry ons will american let me take for a flight to los vegas,carry_on
how long ago did my car get looked at,last_maintenance
can you tell me a fun fact about elephants,fun_fact
what did you just mention,repeat
when do people typically change their oil,oil_change_when
give me manual on how to change oil,oil_change_how
"that ""baby shark, doo doo,"" song, i want to hear it",play_music
tell me my current location,current_location
is the company party on my list of reminders,reminder
what might my name be,user_name
halt,cancel
are you a person in real life or programmed ai,are_you_a_bot
when should i have my tires replaced if i replaced them on the first of march,tire_change
how many dollars can i exchange for 10 yen,exchange_rate
make a reminder to do my taxes,reminder_update
what's the month that my card expires,expiration_date
when were my tires changed,last_maintenance
can i hear my smooth jazz playlist,play_music
text my doctor and tell him it happened again,text
what will traffic be like at 5:00 going towards the mall,traffic
can you tell me the tire pressure in my car,tire_pressure
what does my federal tax return look like,taxes
what kind of hobbies do you have,what_are_your_hobbies
are there any vacancies in new york city from april 2 through april 8,book_hotel
what spanish word means hello,translate
what's the routing number for my current savings,routing
find a suitable lodging in vancouver on march 16-19,book_hotel
what is 20% of a thousand,calculator
make an order for new checbooks on my td checking please,order_checks
how would you define my health benefits,insurance
find a hotel with great reviews in san francisco,book_hotel
tell me how much gas i have,gas
so far how many days have i taken off,pto_used
what vaccinations do i needs to travel to paris,vaccines
what is the prep time for a 10 lb turkey,cook_time
can x’s music be played,play_music
what is my cable bill minimum payment,min_payment
i think i wanna add heart shaped box by nirvana to my playlist,update_playlist
let me know my credit score,credit_score
steps to change car oil,oil_change_how
are there any tornadoes coming soon,weather
what is the correct spelling of judgment,spelling
call bob for me,make_call
is there anything you like to do in your free time,what_are_your_hobbies
could you schedule car maintenance for me,schedule_maintenance
what ingredients do i need for chicken breast,ingredients_list
i need to know what i spend on utilities for the last year,spending_history
how do i make my credit score better,improve_credit_score
how expensive is it to fuel this car,mpg
it is a true,yes
can acero take reservation,accept_reservations
can you slow your speaking down,change_speed
i wanna know my credit score,credit_score
perform a coin flip,flip_coin
yes i am,yes
i would like you to set the timer to go off in ten minutes,timer
is the level of fuel in my car enough to get me to work,gas
how many feet are in 50 yards,measurement_conversion
where's a good place to get some grub,restaurant_suggestion
what time is it now,time
can you find my lost phone,find_phone
i need help with some fun tourist things to do in tokyo,travel_suggestion
subtract 85 from 997,calculator
what interest rate am i getting from onewest bank,interest_rate
what hotel would you recommend in lakewood for 4 people from monday to wednesday,book_hotel
tell me my health plan,insurance
i don't know how to spell circumference,spelling
please make sure the volume is on 4,change_volume
what's the temperature outside,weather
my american express card needs to be reported as stolen,report_lost_card
suggest a meal from new york to me,meal_suggestion
what is my salary,income
how long does it take to get to disneyland in anaheim,distance
i applied for a visa card; did that go through,application_status
what's my reward balance on my amex card,rewards_balance
reset to factory default,reset_settings
what name should i call you,what_is_your_name
how long does it take to get to the park in detroit,distance
how often do you have to change your oil,oil_change_when
please speed up your speaking pattern,change_speed
who engineered you,who_made_you
how do i rollover my 401k after i got a new job,rollover_401k
i need a recipe for chicken pot pie,recipe
"i will be traveling to rome from february 1 to march 1, please make this aware to my bank",travel_notification
my luggage is lost i was on delta flight ab123 out of new york,lost_luggage
i think my card was declined at wal mart and i want to know why,card_declined
what's the amount of time since having my car given a once over by a mechanic,last_maintenance
do i have any meetings today between 2 and 3,meeting_schedule
show me how to change my oil,oil_change_how
what is 22+ 6,calculator
"what does ""money"" mean",definition
i no longer need a table for four at chili's,cancel_reservation
i'm confused about the reason for my bank account being frozen,account_blocked
it was really nice to be able to chat with you,goodbye
check my car's tire pressure,tire_pressure
would you please get your accent changed to the male british one,change_accent
"is paprika listed on my shopping list, please add it",shopping_list_update
what types of things can i ask you,what_can_i_ask_you
how long has it been since my oil was changed,last_maintenance
add groceries to my shopping list as i am out,shopping_list_update
are there meetings schedules today between noon and one,meeting_schedule
i need to hear how many points i've obtained on my capital one visa,rewards_balance
book delta ticket madison to atlanta,book_flight
is my card made immedietly after reporting stolen,replacement_card_duration
how many bags can i carry-on for flights on singapore airlines,carry_on
"the card is torn, let's report it",damaged_card
i need to do a car rental,car_rental
when does travelling require a visa,international_visa
do i still owe any bills,bill_balance
i want to verify my reservation for the 18th at 1pm,confirm_reservation
what is life’s meaning,meaning_of_life
slow your speech,change_speed
i want your setting adjusted to whisper voice now,whisper_mode
what's the sum of all i owe on bills this month,bill_balance
look for funny jokes,tell_joke
how much are my bills,bill_balance
i must confirm my reservation for 2/20 at 8 pm,confirm_reservation
can you provide me my credit score,credit_score
at what time will my flight begin boarding,flight_status
how much do you make an hour,income
please get off my phone,sync_device
hey just take off everything from my todo list,todo_list_update
what lowers you credit score,improve_credit_score
please explain the steps to change oil,oil_change_how
i need help paying my rent bill,pay_bill
how many calories are in a cookie,calories
play some music,play_music
can you confirm i have a reservation at 5 pm on march 13th,confirm_reservation
which rules does delta have for carry on,carry_on
do you have any idea what my name is,user_name
do you know any good jokes,tell_joke
i need to get my tired checked at one of the location,schedule_maintenance
pull up traffic predictions at 4pm on the way to the library,traffic
i need help paying my tuition bill,pay_bill
when is the next scheduled day off,next_holiday
what sorts of activities do you enjoy,what_are_your_hobbies
can you tell me the tasks on my to-do list,todo_list
when should i get new tires i just replaced them,tire_change
what name do you refer to me as,user_name
go forward to the next song on the playlist,next_song
how many days until my amex card reaches it expiration date,expiration_date
could you skip to the next song on this playlist,next_song
please make a pto request for me from dates jan 21 to begininning of february,pto_request
can you do a coin flip,flip_coin
locate my phone for me,find_phone
"please, recite to me some good one liners",tell_joke
how much pto do i have used up,pto_used
please get me an update on the status of my credit card application,application_status
use the word ataraxy in a sentence,definition
