i'd like you to call me something different,106,0.26,107,0.258,11,0.064,136,0.042,69,0.04,97,0.03,32,0.022,53,0.022,3,0.021,27,0.018
could you roll the 8 sided dice,35,0.23,11,0.138,90,0.087,9,0.071,39,0.033,130,0.032,32,0.026,96,0.024,69,0.024,147,0.017
can my limit be increased for my visa,11,0.128,32,0.118,3,0.073,41,0.054,128,0.051,97,0.044,9,0.035,90,0.034,114,0.03,69,0.025
what is a semitic language,55,0.087,50,0.044,9,0.044,39,0.036,147,0.036,16,0.033,96,0.029,32,0.026,128,0.025,69,0.025
can you confirm my reservation for donnobys at 5:00,97,0.122,113,0.083,69,0.051,82,0.047,3,0.047,112,0.041,32,0.041,115,0.038,11,0.038,1,0.035
i need instructions on how to jump start my car,129,0.161,11,0.119,9,0.107,42,0.1,1,0.03,16,0.029,50,0.028,32,0.025,58,0.021,130,0.019
is checking the mail on my list of reminder,16,0.099,61,0.067,50,0.059,130,0.04,1,0.04,100,0.039,75,0.037,142,0.037,86,0.037,39,0.035
can you play music by bob dylan,137,0.219,11,0.125,133,0.109,32,0.078,9,0.051,130,0.036,147,0.03,39,0.024,69,0.023,90,0.02
is my day open for march 4th 2019,115,0.151,120,0.078,24,0.063,78,0.06,32,0.041,97,0.04,58,0.032,11,0.03,69,0.026,50,0.02
i meant no,71,0.173,147,0.155,97,0.107,107,0.099,144,0.094,87,0.062,55,0.038,91,0.031,52,0.021,150,0.02
tell me my miles per gallon on my car,2,0.146,94,0.119,32,0.075,11,0.063,3,0.051,9,0.041,41,0.033,38,0.03,1,0.023,99,0.02
google find out what health plan i am under,105,0.151,50,0.096,15,0.044,1,0.036,39,0.034,32,0.033,121,0.028,11,0.022,97,0.021,100,0.02
may i suggest we go to the next song,69,0.09,41,0.083,11,0.073,37,0.06,32,0.058,90,0.041,1,0.034,97,0.031,137,0.029,86,0.027
websites that share credit ratings,47,0.135,39,0.047,50,0.03,141,0.026,130,0.024,147,0.021,97,0.021,90,0.019,12,0.018,79,0.017
can you please book an uber to the zoo,41,0.189,3,0.061,69,0.056,50,0.052,97,0.051,116,0.046,2,0.043,11,0.033,1,0.032,32,0.03
how many vacation hours have i accrued,58,0.126,9,0.054,2,0.045,32,0.044,114,0.04,11,0.036,50,0.026,96,0.024,148,0.024,39,0.023
what are some activities to do in chicago,41,0.222,75,0.082,11,0.038,9,0.029,2,0.026,50,0.024,32,0.024,39,0.022,94,0.017,90,0.016
what kind of plug does my hair dryer use in south korea,65,0.194,9,0.079,11,0.062,32,0.057,39,0.022,50,0.02,75,0.018,90,0.018,55,0.015,132,0.015
make a reminder to pay my cable bill today,33,0.135,110,0.115,16,0.081,61,0.08,1,0.032,115,0.032,50,0.03,114,0.029,58,0.026,11,0.024
"""hi, ai""",144,0.149,118,0.115,50,0.04,49,0.032,68,0.029,53,0.029,107,0.027,32,0.025,74,0.023,75,0.02
what's the point of sentience,147,0.053,9,0.033,123,0.033,97,0.031,69,0.031,71,0.028,55,0.026,39,0.026,50,0.025,16,0.021
i need to cancel my reservation for rob at red robin,113,0.152,52,0.145,87,0.113,50,0.031,2,0.03,41,0.028,82,0.025,24,0.022,132,0.022,147,0.018
help me find my phone please,63,0.295,11,0.144,32,0.1,9,0.042,75,0.015,3,0.014,50,0.014,26,0.013,39,0.013,94,0.012
share some of your hobbies with me,10,0.266,11,0.12,32,0.037,9,0.03,130,0.024,90,0.023,39,0.02,69,0.016,135,0.014,94,0.013
can you tell me when my flight is going to board,98,0.178,2,0.155,32,0.079,11,0.077,9,0.057,41,0.042,3,0.033,132,0.026,50,0.025,58,0.019
when will my credit card app be approved,128,0.177,32,0.107,50,0.103,11,0.067,58,0.052,1,0.033,115,0.027,6,0.025,9,0.024,8,0.018
can you share with me your interpretation of the meaning of life,11,0.182,123,0.101,32,0.08,9,0.065,69,0.031,55,0.026,39,0.022,3,0.021,70,0.019,90,0.019
i appreciate your help!,43,0.179,11,0.068,32,0.04,130,0.02,50,0.018,75,0.018,69,0.017,19,0.016,39,0.015,128,0.015
where do i make a vacation request,41,0.242,32,0.076,2,0.059,9,0.044,128,0.029,97,0.028,50,0.027,120,0.024,11,0.021,39,0.019
"""if you were to call a place your beginning, your home start, where would that be""",9,0.077,11,0.066,3,0.061,107,0.049,1,0.049,55,0.044,39,0.037,26,0.032,90,0.032,50,0.026
ignore call,147,0.155,71,0.1,87,0.045,150,0.028,14,0.028,50,0.023,1,0.022,75,0.021,55,0.02,86,0.02
can i please get a new card,11,0.15,32,0.108,146,0.083,111,0.063,9,0.039,39,0.03,131,0.029,114,0.024,44,0.023,71,0.017
do you work for me or is that wrong,127,0.316,32,0.083,128,0.042,11,0.037,9,0.034,50,0.03,3,0.03,144,0.018,55,0.015,97,0.015
i think the charge for uber on my account is fraudulent,116,0.143,138,0.068,147,0.05,8,0.046,9,0.032,33,0.032,41,0.028,57,0.026,50,0.026,39,0.025
is my day off request approved,32,0.126,97,0.12,50,0.082,130,0.06,11,0.053,1,0.052,58,0.048,69,0.026,147,0.023,115,0.023
i need a timer that is set at 1 hour exactly,6,0.225,58,0.127,11,0.1,1,0.058,9,0.04,130,0.029,55,0.027,147,0.021,39,0.021,16,0.02
share the nutrition info for pizza with me,112,0.219,34,0.216,82,0.109,11,0.039,0,0.031,9,0.027,149,0.021,135,0.017,96,0.017,39,0.014
is the bill due today,115,0.168,110,0.131,33,0.103,60,0.037,16,0.036,50,0.03,78,0.025,58,0.024,19,0.022,85,0.019
when will the bus get me to vermont,121,0.109,41,0.086,32,0.068,11,0.061,2,0.046,50,0.045,132,0.04,148,0.038,135,0.035,9,0.026
"""use my navy federal account and pay this month's verizon bill, please""",110,0.119,33,0.113,11,0.065,8,0.056,85,0.044,1,0.032,9,0.031,39,0.029,23,0.026,114,0.023
what is on my reminder list,16,0.092,50,0.057,61,0.035,126,0.035,58,0.034,86,0.028,1,0.026,9,0.025,39,0.023,142,0.021
lock every door on the property,1,0.11,50,0.065,16,0.058,100,0.044,147,0.041,97,0.033,11,0.031,39,0.031,132,0.023,75,0.021
can i harm my credit if i miss a car payment,33,0.073,8,0.068,110,0.062,9,0.044,114,0.036,32,0.034,147,0.031,47,0.031,90,0.023,57,0.022
i really want to know my todo list again thanks,126,0.164,11,0.133,32,0.128,43,0.061,9,0.041,18,0.039,58,0.031,16,0.029,50,0.026,40,0.022
"""listen i need to get a reservation for , me and teresa at georgetown cafe on tuesday at 7:00 pm""",69,0.089,113,0.085,97,0.079,3,0.079,11,0.07,9,0.064,115,0.034,58,0.032,50,0.03,1,0.027
when does the jerky expire,44,0.276,115,0.054,50,0.051,1,0.033,6,0.028,9,0.024,91,0.021,32,0.021,55,0.018,58,0.016
when was the last time my car was serviced,58,0.12,32,0.108,11,0.076,9,0.063,115,0.044,145,0.034,50,0.032,3,0.023,16,0.023,1,0.023
is it safe to travel to china,32,0.124,132,0.106,2,0.09,41,0.066,50,0.036,11,0.031,128,0.026,100,0.024,148,0.024,97,0.023
how can i let my bank know i'm going to denmark,32,0.084,11,0.081,9,0.06,129,0.039,2,0.037,117,0.037,26,0.03,50,0.029,97,0.023,3,0.02
how long should i cook the steak for,77,0.378,112,0.058,3,0.055,129,0.051,58,0.042,11,0.038,1,0.034,32,0.025,6,0.024,9,0.024
they sold out of tacos at the buffet,18,0.179,50,0.095,130,0.043,1,0.041,112,0.034,39,0.028,75,0.023,116,0.02,121,0.019,8,0.019
change your settings so that your respond to the name marion,107,0.133,27,0.073,39,0.048,53,0.048,144,0.04,106,0.031,9,0.03,136,0.029,74,0.026,130,0.025
please go back to to factory settings now,27,0.13,11,0.086,97,0.051,32,0.04,135,0.032,1,0.032,69,0.03,39,0.028,50,0.028,16,0.023
how many years on the earth,58,0.112,115,0.072,9,0.036,16,0.029,147,0.025,39,0.023,96,0.022,11,0.022,6,0.021,69,0.02
make a roll of the dice,35,0.538,39,0.048,9,0.026,90,0.022,130,0.02,11,0.016,94,0.014,97,0.012,19,0.01,50,0.009
give me directions to the nearest gas station,41,0.187,129,0.072,121,0.068,11,0.067,2,0.066,38,0.059,75,0.031,3,0.024,132,0.023,99,0.023
adjust settings back to original factory settings immediately,27,0.252,135,0.069,11,0.067,87,0.037,1,0.031,39,0.026,114,0.024,73,0.02,129,0.018,32,0.017
slow down your speech,107,0.231,69,0.084,56,0.079,97,0.074,95,0.066,20,0.038,58,0.034,16,0.031,11,0.029,53,0.017
chicken noodle casserole is made from what,66,0.139,39,0.091,112,0.077,55,0.048,50,0.04,130,0.037,9,0.034,1,0.03,149,0.027,96,0.027
can you please freeze my bank account,11,0.171,32,0.136,102,0.126,9,0.07,14,0.047,3,0.039,87,0.031,147,0.024,50,0.017,71,0.015
in september i changed my tires are they in need of changing,103,0.188,32,0.077,9,0.05,115,0.048,145,0.044,130,0.028,11,0.026,58,0.025,78,0.023,50,0.022
where am i at currently,75,0.331,50,0.061,148,0.044,32,0.035,9,0.033,26,0.025,115,0.019,17,0.019,58,0.019,94,0.017
let me cash my credit rewards,11,0.095,4,0.075,8,0.075,60,0.048,13,0.039,114,0.029,130,0.028,39,0.026,32,0.024,19,0.02
what time is it in the eastern standard timezone,17,0.156,58,0.12,75,0.069,9,0.057,11,0.032,83,0.029,55,0.027,32,0.021,16,0.02,70,0.019
what is the process to set up a meeting,88,0.094,25,0.057,11,0.052,97,0.037,50,0.035,3,0.035,1,0.029,9,0.028,39,0.028,24,0.024
what kinds of things can i ask you,11,0.23,32,0.08,9,0.042,90,0.021,39,0.02,94,0.013,71,0.013,50,0.012,69,0.012,74,0.011
when was my car last worked on,32,0.117,115,0.073,11,0.061,58,0.054,9,0.048,50,0.038,145,0.034,147,0.023,130,0.022,1,0.021
tell me when my next paycheck will arrive,49,0.141,60,0.065,32,0.063,11,0.06,50,0.041,115,0.035,9,0.035,19,0.029,58,0.024,6,0.024
put a hold on my account,97,0.09,102,0.077,14,0.075,147,0.044,50,0.039,71,0.029,114,0.025,23,0.022,128,0.02,69,0.02
"""when taking a flight with lion to singapore, how many carry ons are allowed""",41,0.096,98,0.085,86,0.08,2,0.074,50,0.041,9,0.041,11,0.032,132,0.031,39,0.03,16,0.03
i need to know my bank of america routing number,121,0.136,16,0.09,9,0.066,1,0.027,130,0.026,11,0.026,55,0.024,32,0.023,39,0.022,3,0.019
i need you to schedule a meeting with carrie and lisa,88,0.162,11,0.086,25,0.055,97,0.054,3,0.044,58,0.036,16,0.032,24,0.03,9,0.027,78,0.025
what is my intetest rate,32,0.092,11,0.055,9,0.037,6,0.032,50,0.027,49,0.023,97,0.022,58,0.022,94,0.022,95,0.022
do you know if i have any meetings set up with travis today,32,0.071,11,0.063,3,0.06,24,0.046,115,0.041,9,0.041,25,0.039,58,0.036,78,0.031,88,0.03
sound the alarm at 6 am tomorrow,16,0.1,42,0.079,138,0.071,11,0.053,3,0.042,1,0.039,61,0.036,50,0.03,58,0.029,27,0.024
how much does a nintendo switch cost,9,0.096,39,0.055,33,0.051,11,0.037,19,0.034,110,0.026,55,0.026,130,0.024,96,0.024,50,0.024
please pay my sprint bill using my bank of america checking account,33,0.146,110,0.103,11,0.084,9,0.06,130,0.037,8,0.033,85,0.023,32,0.023,39,0.022,50,0.021
who is your superior,127,0.116,50,0.078,16,0.059,39,0.049,32,0.036,9,0.036,55,0.035,97,0.025,11,0.024,69,0.02
"""how do i reset my pin number for my account, please""",22,0.299,11,0.187,9,0.08,27,0.072,129,0.06,32,0.039,3,0.012,114,0.011,130,0.011,39,0.009
who can i contact about why check engine light is on,32,0.195,11,0.152,3,0.1,9,0.06,138,0.038,98,0.029,75,0.023,39,0.018,50,0.016,94,0.013
fill out the paperwork for tonys new daycare center,128,0.07,75,0.057,39,0.049,1,0.04,50,0.037,11,0.034,130,0.034,8,0.032,86,0.029,42,0.027
how much do my bills cost this month,57,0.128,85,0.124,114,0.06,33,0.058,8,0.036,9,0.034,11,0.027,32,0.026,110,0.025,50,0.022
what name do you prefer,11,0.154,9,0.091,144,0.078,74,0.068,32,0.049,69,0.028,39,0.027,97,0.022,50,0.015,107,0.015
i want to learn an interesting fact about cats,96,0.16,11,0.122,32,0.083,9,0.071,69,0.041,90,0.033,42,0.025,97,0.021,39,0.017,130,0.016
is the shutdown over,50,0.11,91,0.094,87,0.052,97,0.038,147,0.037,32,0.032,27,0.023,57,0.021,130,0.021,39,0.02
put on bended knee on my reflection playlist,11,0.081,133,0.066,39,0.047,43,0.041,137,0.039,9,0.039,130,0.037,97,0.037,32,0.035,58,0.029
"""whisper mode, stop""",56,0.261,27,0.094,87,0.074,147,0.063,91,0.049,71,0.033,107,0.024,97,0.024,94,0.015,50,0.015
what is the gas mileage on a 2012 ford fusion,94,0.366,38,0.113,99,0.055,9,0.041,11,0.022,2,0.022,41,0.021,32,0.017,39,0.016,16,0.014
set an alarm for 9 tomorrow,138,0.098,16,0.085,115,0.061,58,0.044,27,0.04,42,0.036,61,0.033,97,0.033,1,0.032,6,0.022
what other hobbies do you enjoy,10,0.311,11,0.06,9,0.025,32,0.024,130,0.022,90,0.019,94,0.018,69,0.017,71,0.015,39,0.015
what mpg does this car get in city,94,0.355,38,0.081,11,0.042,99,0.036,9,0.036,32,0.036,39,0.021,41,0.02,75,0.018,50,0.018
do you have any pet animals,108,0.726,32,0.039,11,0.031,147,0.01,9,0.009,128,0.008,50,0.007,90,0.007,130,0.005,97,0.005
when was my last visit to the car shop,115,0.065,32,0.056,58,0.046,50,0.037,11,0.036,9,0.036,16,0.035,130,0.018,147,0.018,90,0.016
i want a hotel in phoenix near chase field from january 4th to the 8th,41,0.117,115,0.063,128,0.062,32,0.051,11,0.046,120,0.043,9,0.043,62,0.04,17,0.026,24,0.024
do i need to pay any fee if i use my card in japan,54,0.144,8,0.066,9,0.053,147,0.039,32,0.037,11,0.032,39,0.025,41,0.023,130,0.023,1,0.023
what do you do with your free time,58,0.346,10,0.087,11,0.041,9,0.033,23,0.019,39,0.017,130,0.015,94,0.014,71,0.012,90,0.012
how much money is left in my bank accounts,114,0.101,23,0.081,8,0.031,49,0.03,147,0.03,32,0.029,57,0.029,50,0.029,39,0.026,13,0.026
can you provide information on my income,32,0.211,11,0.169,49,0.139,3,0.06,9,0.055,69,0.03,90,0.018,130,0.017,39,0.013,147,0.013
how do i go about renting a car,143,0.448,41,0.106,11,0.055,9,0.03,32,0.028,97,0.015,39,0.015,50,0.013,2,0.012,3,0.012
what transactions did i make yesterday at the flea market,8,0.212,9,0.052,57,0.044,32,0.043,50,0.031,11,0.029,20,0.026,49,0.025,115,0.023,1,0.019
"""change my credit limit, please""",5,0.16,11,0.149,12,0.091,32,0.087,27,0.034,9,0.034,114,0.033,130,0.017,3,0.015,50,0.015
can i get good tacos anywhere in austin,11,0.137,112,0.1,32,0.098,82,0.096,50,0.074,9,0.043,41,0.032,1,0.03,130,0.028,3,0.021
would you please make a reservation for 2 at olive garden for 5 pm today,113,0.133,82,0.112,112,0.112,69,0.104,97,0.056,11,0.048,3,0.046,1,0.027,41,0.027,115,0.026
does my western union card have international transaction fees,8,0.12,54,0.109,11,0.089,32,0.088,9,0.038,57,0.02,114,0.016,90,0.016,39,0.016,130,0.016
when does the stock market update,115,0.061,32,0.048,11,0.044,58,0.035,3,0.033,39,0.029,130,0.027,9,0.026,1,0.026,6,0.024
i want to book a hotel room for 10 people from monday to tuesday in manhattan,62,0.174,69,0.083,41,0.073,97,0.068,11,0.062,9,0.035,2,0.026,32,0.02,25,0.02,58,0.018
is the restaurant busy at lunchtime,18,0.23,130,0.037,50,0.037,58,0.035,82,0.035,116,0.031,39,0.031,147,0.031,113,0.03,75,0.028
how do you order new checks,1,0.109,100,0.092,27,0.057,50,0.041,9,0.037,11,0.032,32,0.028,69,0.025,82,0.022,8,0.022
i want to know a fun fact about pluto,11,0.168,9,0.123,32,0.085,96,0.069,90,0.028,69,0.021,39,0.018,130,0.017,97,0.015,42,0.015
have you seen the remote,148,0.2,9,0.047,41,0.035,97,0.034,69,0.033,32,0.027,90,0.026,84,0.024,11,0.023,130,0.017
how do i get a w2 form and from where,79,0.109,9,0.086,144,0.059,49,0.05,1,0.03,11,0.027,45,0.02,129,0.018,130,0.016,55,0.014
convert 200 us dollars to british pounds,117,0.134,81,0.107,8,0.073,135,0.064,70,0.035,114,0.027,121,0.026,39,0.025,49,0.022,19,0.02
are there any ubers available that fit 5 people we are going to wendys,41,0.128,32,0.07,112,0.065,11,0.063,50,0.046,82,0.04,2,0.04,9,0.037,3,0.03,1,0.023
get me italian cuisine dinner suggestions,82,0.169,112,0.11,50,0.081,11,0.064,1,0.05,32,0.045,113,0.03,3,0.027,97,0.021,130,0.02
who wrote green book,68,0.086,144,0.079,130,0.046,39,0.042,50,0.03,1,0.026,94,0.022,147,0.022,23,0.021,90,0.02
how do i change my windshield wipers,11,0.198,9,0.11,27,0.063,32,0.047,31,0.031,129,0.029,39,0.024,50,0.023,94,0.018,130,0.017
show what i have spent things on,57,0.45,8,0.209,58,0.051,39,0.032,140,0.022,1,0.013,104,0.01,130,0.009,16,0.009,50,0.009
who calls the shots for your employment,127,0.158,50,0.061,3,0.05,1,0.048,39,0.036,11,0.031,32,0.028,16,0.027,97,0.023,9,0.021
is there an uber going to downtown,41,0.144,50,0.06,116,0.059,132,0.051,121,0.051,32,0.043,2,0.035,90,0.031,9,0.029,11,0.026
can you remind me of the date,115,0.185,16,0.114,11,0.1,61,0.071,9,0.066,32,0.056,3,0.026,130,0.016,69,0.014,97,0.013
can you move to the next song,32,0.074,50,0.069,37,0.05,69,0.047,11,0.042,97,0.04,1,0.038,137,0.036,29,0.035,27,0.032
on what day do i pay my car payment,33,0.102,115,0.096,110,0.078,11,0.053,32,0.044,9,0.043,8,0.041,1,0.034,50,0.034,114,0.03
number of calories in coke,0,0.442,34,0.228,147,0.027,50,0.014,130,0.012,39,0.011,149,0.009,112,0.008,81,0.008,20,0.007
can you give me a points update on my rewards plus card,11,0.159,32,0.142,13,0.084,4,0.074,9,0.062,3,0.033,2,0.021,41,0.018,130,0.017,114,0.015
repeat that please,86,0.15,11,0.142,40,0.126,32,0.05,39,0.049,130,0.024,1,0.023,16,0.022,68,0.02,97,0.015
i need to transfer my 401 k,135,0.146,114,0.058,11,0.052,8,0.046,50,0.039,32,0.035,9,0.026,130,0.024,128,0.023,58,0.023
when will i get a replacement card for a lost one,32,0.124,111,0.078,58,0.074,36,0.074,11,0.066,9,0.054,50,0.041,1,0.039,16,0.033,71,0.017
what is the weather in atlanta,31,0.289,75,0.081,9,0.052,32,0.046,11,0.032,39,0.021,50,0.019,26,0.016,2,0.015,55,0.014
"""book me a flight to jackson, mississippi from austin texas on american airlines""",41,0.149,80,0.084,97,0.081,75,0.054,148,0.049,69,0.042,11,0.041,121,0.039,3,0.037,98,0.031
the credit limit i have needs to be changed,5,0.307,12,0.207,11,0.058,27,0.042,61,0.025,114,0.025,32,0.024,22,0.021,97,0.012,107,0.011
can you you confirm my reservation for jean at taco house,113,0.134,97,0.096,82,0.09,112,0.07,3,0.061,50,0.048,69,0.045,11,0.043,32,0.035,1,0.029
"""clear something up, are you a robot""",124,0.534,9,0.031,27,0.019,61,0.019,1,0.016,39,0.016,147,0.015,16,0.015,50,0.014,55,0.013
tell me how to make chow mein,112,0.306,82,0.125,11,0.075,9,0.032,32,0.032,66,0.028,128,0.02,50,0.019,69,0.014,129,0.013
can you tell me what you are called,11,0.196,74,0.179,32,0.07,9,0.056,55,0.03,144,0.029,69,0.022,39,0.019,97,0.017,3,0.015
what is the current price of tsla,9,0.043,117,0.042,115,0.039,11,0.035,32,0.031,55,0.03,39,0.029,50,0.027,97,0.023,75,0.022
how do i apply for a visa card,128,0.233,32,0.108,129,0.089,11,0.069,9,0.043,41,0.04,50,0.03,2,0.023,39,0.021,132,0.018
share my gps coordinates with jim,26,0.256,75,0.06,135,0.044,41,0.04,129,0.04,11,0.036,130,0.033,2,0.029,9,0.027,67,0.015
i would love to hear a joke about the dmv,11,0.132,9,0.04,96,0.029,21,0.027,90,0.024,130,0.024,75,0.02,41,0.018,94,0.017,147,0.017
go to the credit card site and check if my application has gone through,128,0.251,50,0.062,32,0.058,8,0.049,39,0.032,9,0.026,100,0.026,129,0.026,1,0.021,11,0.02
how many voicemail messages do i have,11,0.123,18,0.091,32,0.071,9,0.069,96,0.034,1,0.028,63,0.026,39,0.025,50,0.023,114,0.021
get me an uber to the airport,41,0.235,3,0.06,11,0.058,116,0.055,32,0.046,50,0.041,2,0.03,132,0.026,130,0.024,1,0.023
mind sharing a joke,21,0.113,96,0.082,130,0.048,39,0.046,90,0.034,107,0.032,9,0.031,109,0.025,147,0.025,11,0.024
do you have access to my phone,32,0.174,11,0.14,63,0.076,9,0.056,3,0.035,147,0.028,50,0.023,1,0.022,130,0.022,39,0.017
would you tell me when i should replace my tires next if i last replaced them on june 2,103,0.103,125,0.099,9,0.095,32,0.06,115,0.058,11,0.056,50,0.047,3,0.033,1,0.03,41,0.027
could you tell me the status of my vacation request,32,0.111,41,0.11,2,0.1,128,0.062,9,0.046,50,0.035,3,0.029,11,0.026,58,0.024,132,0.021
what can i do in new orleans for fun,41,0.418,11,0.041,90,0.025,9,0.022,132,0.021,32,0.02,42,0.018,10,0.018,2,0.018,58,0.017
how to keep credit score high,47,0.25,141,0.225,114,0.036,23,0.022,39,0.02,16,0.019,13,0.016,50,0.014,71,0.012,11,0.01
that's wrong,147,0.489,97,0.055,87,0.036,144,0.03,150,0.029,71,0.026,69,0.013,107,0.013,50,0.011,39,0.011
make sure my calendar is clear for june 1,78,0.138,115,0.116,16,0.094,24,0.074,11,0.05,61,0.044,97,0.024,1,0.023,50,0.023,32,0.022
turn volume up to 4,20,0.31,11,0.044,114,0.039,50,0.034,39,0.027,1,0.027,23,0.024,32,0.021,27,0.02,81,0.019
can you put the car in fuel efficient mode,11,0.142,32,0.11,3,0.058,9,0.045,41,0.041,94,0.039,27,0.03,130,0.029,90,0.028,114,0.025
what is the name that you have for me,74,0.262,11,0.103,144,0.073,9,0.051,32,0.032,51,0.032,39,0.022,55,0.021,97,0.017,127,0.015
what's my schedule like for thursday the 14th,115,0.133,24,0.073,78,0.062,18,0.059,9,0.045,11,0.045,32,0.04,97,0.035,58,0.033,1,0.023
can you text christopher and tell them im on my way,2,0.162,68,0.11,3,0.072,41,0.059,11,0.051,121,0.041,9,0.04,32,0.035,75,0.027,132,0.022
set 60 minutes for oven please,77,0.13,11,0.071,32,0.069,97,0.069,58,0.06,6,0.042,1,0.041,50,0.032,129,0.029,27,0.023
i check my credit card company to see if my points are good to go,4,0.095,13,0.055,32,0.05,130,0.041,50,0.033,39,0.032,100,0.031,114,0.027,8,0.025,23,0.023
show me my transactions within the past week,8,0.242,11,0.056,9,0.048,57,0.045,32,0.036,115,0.03,50,0.027,58,0.02,130,0.019,1,0.018
"""up until now, what place was your home base""",11,0.078,9,0.053,32,0.043,83,0.039,39,0.034,58,0.025,75,0.022,96,0.021,26,0.02,50,0.018
tell me about any travel alerts issued for germany,2,0.123,32,0.106,132,0.074,11,0.06,3,0.037,50,0.03,138,0.028,41,0.021,9,0.021,16,0.018
would you please tell me my current gps coordinates,32,0.141,11,0.115,9,0.108,129,0.053,75,0.048,41,0.038,2,0.037,69,0.021,26,0.021,130,0.017
i need a recipe for chili,11,0.119,112,0.107,128,0.097,66,0.088,32,0.084,50,0.05,9,0.039,130,0.025,1,0.023,90,0.019
clear my calendar for november 11th,78,0.158,115,0.153,24,0.085,16,0.046,1,0.046,61,0.031,11,0.029,120,0.024,87,0.023,58,0.022
what do you think i should make for dinner,112,0.38,11,0.07,9,0.047,32,0.043,1,0.042,50,0.039,82,0.027,90,0.023,77,0.023,58,0.017
turn the radio on for some music,137,0.415,11,0.092,32,0.044,20,0.033,130,0.028,39,0.028,133,0.024,86,0.014,9,0.014,50,0.013
i would like you to cancel the dinner reservation for williams at the palace tonight,52,0.174,113,0.138,87,0.123,11,0.042,115,0.035,112,0.032,71,0.021,9,0.02,82,0.018,32,0.018
could i please change your name to alicia,106,0.13,11,0.09,136,0.072,74,0.066,144,0.064,107,0.057,69,0.05,32,0.031,135,0.03,51,0.03
when will i need another oil change,48,0.186,32,0.098,125,0.081,11,0.045,46,0.036,58,0.031,50,0.031,9,0.022,128,0.017,94,0.017
change the accent you're using,53,0.428,107,0.255,27,0.057,61,0.024,135,0.014,39,0.012,114,0.01,23,0.008,9,0.008,40,0.006
"""from now on, my name is tom""",106,0.211,136,0.159,144,0.117,107,0.107,53,0.044,51,0.018,61,0.016,22,0.016,27,0.014,86,0.013
what benefits do i have with my insurance,105,0.249,32,0.163,11,0.058,9,0.033,114,0.029,50,0.026,23,0.026,13,0.019,128,0.017,97,0.015
should i call you something in particular,11,0.121,3,0.118,90,0.081,32,0.051,9,0.047,74,0.037,107,0.033,97,0.028,55,0.025,69,0.022
how do i change my oil and what kind do i need,46,0.269,48,0.073,9,0.064,11,0.06,129,0.051,1,0.041,32,0.021,50,0.021,94,0.02,125,0.015
how much state taxes do i owe,45,0.341,33,0.069,11,0.048,9,0.047,3,0.041,114,0.039,85,0.038,32,0.033,110,0.021,39,0.018
how do i apply for a barclay's card,128,0.214,129,0.113,11,0.057,32,0.054,9,0.04,50,0.028,39,0.025,1,0.023,3,0.017,114,0.016
talk faster,95,0.42,107,0.143,86,0.027,42,0.025,116,0.017,94,0.016,39,0.014,130,0.011,40,0.01,20,0.01
what place were you actually born at,83,0.087,11,0.071,32,0.057,9,0.042,16,0.028,26,0.027,69,0.027,50,0.023,96,0.022,39,0.022
i can't make up my mind,69,0.097,97,0.071,32,0.054,90,0.046,50,0.028,11,0.028,3,0.025,128,0.024,58,0.019,147,0.018
did i get my day off,32,0.143,50,0.062,130,0.059,58,0.054,97,0.052,11,0.045,147,0.035,23,0.035,19,0.029,87,0.029
please change the pin on my bank of america account to be 1234,22,0.242,11,0.099,9,0.054,32,0.049,27,0.043,115,0.023,3,0.021,114,0.019,23,0.017,50,0.016
how many rewards points do i have for my chase card,13,0.119,4,0.088,11,0.088,114,0.084,9,0.06,32,0.045,39,0.028,23,0.024,57,0.017,41,0.017
can you explain to me what type of vacation days i have still,32,0.124,11,0.113,9,0.105,50,0.031,2,0.028,58,0.028,39,0.019,55,0.018,1,0.018,147,0.017
what date do i get my next paycheck,49,0.17,115,0.152,60,0.076,32,0.055,11,0.046,50,0.038,9,0.038,78,0.018,24,0.017,1,0.015
are there any international transaction fees associated with my visa card,54,0.17,8,0.123,11,0.061,134,0.052,132,0.043,9,0.04,114,0.023,39,0.021,32,0.016,41,0.016
what is the carry-on policy for flights on the airline called jetblue,86,0.191,2,0.081,9,0.058,98,0.053,32,0.051,11,0.049,41,0.044,39,0.033,16,0.023,50,0.021
what name am i under,144,0.106,74,0.079,9,0.066,32,0.05,55,0.046,11,0.035,127,0.034,16,0.031,50,0.027,39,0.026
reset to your original settings,27,0.247,97,0.073,135,0.046,114,0.043,1,0.036,69,0.035,50,0.033,87,0.033,52,0.023,39,0.023
what's the name of my health insurance plan,105,0.143,9,0.075,11,0.071,144,0.054,32,0.045,68,0.038,50,0.032,39,0.032,16,0.022,97,0.021
it appears my luggage is lost,93,0.628,132,0.035,86,0.033,2,0.022,50,0.02,32,0.014,87,0.014,148,0.011,90,0.011,147,0.01
what is the form i need to report my earnings,49,0.206,11,0.087,9,0.064,129,0.045,32,0.029,39,0.026,1,0.024,90,0.023,130,0.02,55,0.019
i need you to push my location to cory,41,0.081,11,0.079,75,0.07,9,0.047,26,0.034,32,0.034,3,0.032,135,0.028,121,0.023,97,0.02
you got it,130,0.154,39,0.069,97,0.068,55,0.028,40,0.025,86,0.023,75,0.022,91,0.022,50,0.02,94,0.02
